9.624030000000000085e-01 9.725000000000000311e-01 9.656040000000000179e-01 9.766249999999999654e-01 9.760020000000000362e-01 9.627809999999999979e-01 9.764180000000000081e-01 9.708329999999999460e-01
9.750339999999999563e-01 9.761560000000000237e-01 9.624850000000000350e-01 9.641870000000000163e-01 9.657540000000000013e-01 9.657050000000000356e-01 9.748820000000000263e-01 9.618200000000000083e-01
9.617400000000000393e-01 9.673399999999999777e-01 9.719449999999999479e-01 9.648219999999999574e-01 9.667540000000000022e-01 9.744220000000000104e-01 9.754770000000000385e-01 9.631330000000000169e-01
9.637569999999999748e-01 9.677970000000000184e-01 9.636540000000000106e-01 9.659659999999999913e-01 9.709579999999999878e-01 9.660640000000000338e-01 9.762960000000000527e-01 9.643599999999999950e-01
9.621330000000000160e-01 9.617400000000000393e-01 9.674319999999999586e-01 9.700339999999999518e-01 9.645679999999999810e-01 9.658579999999999943e-01 9.655190000000000161e-01 9.649579999999999824e-01
9.635040000000000271e-01 9.705570000000000030e-01 9.659039999999999848e-01 9.729879999999999640e-01 9.764850000000000474e-01 9.655449999999999866e-01 9.636310000000000153e-01 9.664000000000000368e-01
9.762239999999999807e-01 9.620199999999999863e-01 9.656810000000000116e-01 9.636850000000000138e-01 9.717649999999999899e-01 9.667440000000000477e-01 9.631999999999999451e-01 9.742849999999999566e-01
9.753209999999999935e-01 9.655049999999999466e-01 9.663580000000000503e-01 9.662809999999999455e-01 9.693589999999999707e-01 9.663979999999999793e-01 9.661049999999999915e-01 9.656010000000000426e-01
9.656890000000000196e-01 9.620459999999999567e-01 9.675730000000000164e-01 9.666430000000000300e-01 9.643310000000000493e-01 9.635299999999999976e-01 9.629389999999999894e-01 9.764230000000000409e-01
9.667440000000000477e-01 9.663019999999999943e-01 9.621699999999999697e-01 9.693850000000000522e-01 9.626209999999999489e-01 9.660440000000000138e-01 9.628740000000000077e-01 9.756810000000000205e-01
9.667320000000000357e-01 9.710550000000000015e-01 9.660440000000000138e-01 9.632490000000000219e-01 9.651990000000000292e-01 9.653859999999999664e-01 9.652629999999999821e-01 9.656470000000000331e-01
9.643509999999999582e-01 9.762729999999999464e-01 9.653939999999999744e-01 9.651640000000000219e-01 9.682579999999999520e-01 9.653559999999999919e-01 9.661170000000000035e-01 9.711279999999999912e-01
9.757259999999999822e-01 9.726460000000000106e-01 9.660729999999999595e-01 9.649210000000000287e-01 9.693800000000000194e-01 9.625789999999999624e-01 9.665610000000000035e-01 9.647430000000000172e-01
