9.623410000000000020e-01 9.606339999999999879e-01 9.647940000000000405e-01 9.620779999999999887e-01 9.643760000000000110e-01 9.599779999999999980e-01 9.615000000000000213e-01 9.590779999999999861e-01
9.591490000000000293e-01 9.641229999999999523e-01 9.594439999999999635e-01 9.635599999999999721e-01 9.594260000000000010e-01 9.637780000000000236e-01 9.629699999999999926e-01 9.633779999999999566e-01
9.617149999999999865e-01 9.622220000000000217e-01 9.616869999999999585e-01 9.603749999999999787e-01 9.616689999999999960e-01 9.594009999999999483e-01 9.590899999999999981e-01 9.603380000000000249e-01
9.592840000000000256e-01 9.592500000000000471e-01 9.608409999999999451e-01 9.590859999999999941e-01 9.594230000000000258e-01 9.592629999999999768e-01 9.636909999999999643e-01 9.591319999999999846e-01
9.592690000000000383e-01 9.645080000000000320e-01 9.594650000000000123e-01 9.596700000000000230e-01 9.615249999999999631e-01 9.619649999999999590e-01 9.634089999999999598e-01 9.613429999999999476e-01
9.591539999999999511e-01 9.610049999999999981e-01 9.639280000000000070e-01 9.590840000000000476e-01 9.623559999999999892e-01 9.612079999999999513e-01 9.600610000000000532e-01 9.647890000000000077e-01
9.621889999999999610e-01 9.618830000000000435e-01 9.591589999999999838e-01 9.597630000000000328e-01 9.610929999999999751e-01 9.607489999999999641e-01 9.636259999999999826e-01 9.622300000000000297e-01
9.630900000000000016e-01 9.633450000000000069e-01 9.629259999999999486e-01 9.592070000000000318e-01 9.593120000000000536e-01 9.601880000000000415e-01 9.592640000000000056e-01 9.591579999999999551e-01
9.619060000000000388e-01 9.625190000000000135e-01 9.593199999999999505e-01 9.592960000000000376e-01 9.614200000000000523e-01 9.613340000000000218e-01 9.645979999999999555e-01 9.628910000000000524e-01
9.593899999999999650e-01 9.590790000000000148e-01 9.591640000000000166e-01 9.628910000000000524e-01 9.610030000000000516e-01 9.642920000000000380e-01 9.647740000000000204e-01 9.646050000000000457e-01
9.604740000000000499e-01 9.597470000000000168e-01 9.647719999999999629e-01 9.621920000000000472e-01 9.604749999999999677e-01 9.595310000000000228e-01 9.632260000000000266e-01 9.596099999999999630e-01
9.598900000000000210e-01 9.619450000000000500e-01 9.631699999999999706e-01 9.647440000000000460e-01 9.645810000000000217e-01 9.602239999999999664e-01 9.629569999999999519e-01 9.626569999999999849e-01
9.634310000000000374e-01 9.643749999999999822e-01 9.591250000000000053e-01 9.597700000000000120e-01 9.647189999999999932e-01 9.631709999999999994e-01 9.602220000000000200e-01 9.613159999999999483e-01
9.628780000000000117e-01 9.616460000000000008e-01 9.592880000000000296e-01 9.606810000000000072e-01 9.629940000000000166e-01 9.645280000000000520e-01 9.646010000000000417e-01 9.615740000000000398e-01
9.612929999999999531e-01 9.615169999999999551e-01 9.592220000000000191e-01 9.639370000000000438e-01 9.594939999999999580e-01 9.637569999999999748e-01 9.606489999999999752e-01 9.640220000000000455e-01
9.634470000000000534e-01 9.642399999999999860e-01 9.626980000000000537e-01 9.591749999999999998e-01 9.592420000000000391e-01 9.629790000000000294e-01 9.593859999999999610e-01 9.631520000000000081e-01
9.601049999999999862e-01 9.626289999999999569e-01 9.636810000000000098e-01 9.629060000000000397e-01 9.596080000000000165e-01 9.631100000000000216e-01 9.637820000000000276e-01 9.644270000000000342e-01
9.610490000000000421e-01 9.635690000000000088e-01 9.610180000000000389e-01 9.618389999999999995e-01 9.614049999999999541e-01 9.596000000000000085e-01 9.646810000000000107e-01 9.618870000000000475e-01
9.591089999999999893e-01 9.629799999999999471e-01 9.618130000000000290e-01 9.592270000000000518e-01 9.614540000000000308e-01 9.635270000000000223e-01 9.619459999999999678e-01 9.634629999999999583e-01
9.622709999999999875e-01 9.643939999999999735e-01 9.620990000000000375e-01 9.603239999999999554e-01 9.635660000000000336e-01 9.598029999999999617e-01 9.594660000000000410e-01 9.633960000000000301e-01
9.618759999999999533e-01 9.591969999999999663e-01 9.624960000000000182e-01 9.632640000000000091e-01 9.641340000000000465e-01 9.593129999999999713e-01 9.640210000000000168e-01 9.592789999999999928e-01
9.614160000000000483e-01 9.647000000000000020e-01 9.599520000000000275e-01 9.647489999999999677e-01 9.594700000000000450e-01 9.602509999999999657e-01 9.593429999999999458e-01 9.596160000000000245e-01
9.595920000000000005e-01 9.636909999999999643e-01 9.616879999999999873e-01 9.591509999999999758e-01 9.617620000000000058e-01 9.597390000000000088e-01 9.631150000000000544e-01 9.590819999999999901e-01
9.646219999999999795e-01 9.640670000000000073e-01 9.639889999999999848e-01 9.593080000000000496e-01 9.591150000000000508e-01 9.593730000000000313e-01 9.596280000000000365e-01 9.617940000000000378e-01
9.636660000000000226e-01 9.641830000000000123e-01 9.646890000000000187e-01 9.643119999999999470e-01 9.647879999999999789e-01 9.597059999999999480e-01 9.642469999999999652e-01 9.591300000000000381e-01
9.610859999999999959e-01 9.590849999999999653e-01 9.606000000000000094e-01 9.635730000000000128e-01 9.592469999999999608e-01 9.647790000000000532e-01 9.593019999999999881e-01 9.605900000000000549e-01
9.641819999999999835e-01 9.593279999999999585e-01 9.590969999999999773e-01 9.606860000000000399e-01 9.619699999999999918e-01 9.592289999999999983e-01 9.607210000000000472e-01 9.591330000000000133e-01
9.603289999999999882e-01 9.612720000000000153e-01 9.629649999999999599e-01 9.647149999999999892e-01 9.595350000000000268e-01 9.629069999999999574e-01 9.593199999999999505e-01 9.591680000000000206e-01
9.631640000000000201e-01 9.642100000000000115e-01 9.628889999999999949e-01 9.631020000000000136e-01 9.592640000000000056e-01 9.608489999999999531e-01 9.601009999999999822e-01 9.646820000000000395e-01
9.625449999999999839e-01 9.605829999999999647e-01 9.622629999999999795e-01 9.639299999999999535e-01 9.642370000000000108e-01 9.590790000000000148e-01 9.609560000000000324e-01 9.591469999999999718e-01
9.590809999999999613e-01 9.632819999999999716e-01 9.619839999999999502e-01 9.631990000000000274e-01 9.610189999999999566e-01 9.602110000000000367e-01 9.628609999999999669e-01 9.642370000000000108e-01
9.625489999999999879e-01 9.599010000000000042e-01 9.646050000000000457e-01 9.627689999999999859e-01 9.591629999999999878e-01 9.620840000000000503e-01 9.605749999999999567e-01 9.626719999999999722e-01
9.615759999999999863e-01 9.619560000000000333e-01 9.608210000000000361e-01 9.639849999999999808e-01 9.604070000000000107e-01 9.630269999999999664e-01 9.603990000000000027e-01 9.643469999999999542e-01
9.593949999999999978e-01 9.596160000000000245e-01 9.591979999999999951e-01 9.626000000000000112e-01 9.590929999999999733e-01 9.642209999999999948e-01 9.599159999999999915e-01 9.624179999999999957e-01
9.623000000000000442e-01 9.611880000000000424e-01 9.590959999999999486e-01 9.594589999999999508e-01 9.637369999999999548e-01 9.623950000000000005e-01 9.591399999999999926e-01 9.604690000000000172e-01
9.632960000000000411e-01 9.637780000000000236e-01 9.591849999999999543e-01 9.601330000000000142e-01 9.616019999999999568e-01 9.595259999999999900e-01 9.644089999999999607e-01 9.623810000000000420e-01
9.591279999999999806e-01 9.590819999999999901e-01 9.637099999999999556e-01 9.591239999999999766e-01 9.619889999999999830e-01 9.606559999999999544e-01 9.613169999999999771e-01 9.608079999999999954e-01
9.647400000000000420e-01 9.606310000000000127e-01 9.647940000000000405e-01 9.621790000000000065e-01 9.600549999999999917e-01 9.617790000000000505e-01 9.647750000000000492e-01 9.628910000000000524e-01
9.593140000000000001e-01 9.592300000000000271e-01 9.616050000000000431e-01 9.631260000000000376e-01 9.591070000000000428e-01 9.622779999999999667e-01 9.647820000000000285e-01 9.593390000000000528e-01
9.593620000000000481e-01 9.647820000000000285e-01 9.644939999999999625e-01 9.603779999999999539e-01 9.629830000000000334e-01 9.629180000000000517e-01 9.591429999999999678e-01 9.594629999999999548e-01
9.641769999999999508e-01 9.590779999999999861e-01 9.590779999999999861e-01 9.596320000000000405e-01 9.640220000000000455e-01 9.598109999999999697e-01 9.614350000000000396e-01 9.646379999999999955e-01
9.644030000000000102e-01 9.592279999999999696e-01 9.595920000000000005e-01 9.593089999999999673e-01 9.597369999999999512e-01 9.603509999999999547e-01 9.632420000000000426e-01 9.591349999999999598e-01
9.640630000000000033e-01 9.598499999999999810e-01 9.601380000000000470e-01 9.591709999999999958e-01 9.597470000000000168e-01 9.647339999999999804e-01 9.591300000000000381e-01 9.593399999999999705e-01
