50.005 -0.338017 0.746408 1.6331 0.177387 -3.94824 -5.64063 -5.24781 -4.94388 -4.51112 -3.54569 -2.13385 -1.30971 -0.125961 1.85844 2.57054 3.36941 5.46314 5.67292 4.21633 2.22817 -0.332082 -1.92998 -2.35769
50.055 0.191602 1.63051 2.60267 1.12891 -3.45388 -5.4338 -5.17508 -5.17446 -4.846 -3.87085 -2.50645 -1.65636 -0.569946 1.1315 1.7659 2.84965 5.39353 5.95835 4.66253 2.84418 0.454118 -1.19107 -1.79552
50.105 0.748039 2.43187 3.37508 1.90698 -2.84749 -5.02682 -4.94906 -5.32049 -5.14193 -4.17202 -2.89182 -2.04029 -1.00852 0.511396 1.12953 2.41015 5.18132 5.98518 4.8695 3.32921 1.2817 -0.354601 -1.1633
50.155 1.29262 3.1577 4.01908 2.55345 -2.21428 -4.48674 -4.6025 -5.35841 -5.36511 -4.44188 -3.28423 -2.45439 -1.43705 -0.0043162 0.651307 2.03862 4.84413 5.78422 4.84905 3.67127 2.13617 0.57148 -0.469913
50.205 1.81844 3.82834 4.59223 3.10688 -1.59407 -3.86454 -4.16896 -5.29552 -5.50069 -4.66255 -3.66577 -2.87967 -1.85043 -0.441048 0.28386 1.70641 4.41263 5.40983 4.63689 3.86905 2.9942 1.56551 0.270037
50.255 2.32538 4.45696 5.11853 3.58742 -0.995409 -3.18779 -3.67013 -5.13818 -5.5395 -4.81852 -4.01957 -3.29681 -2.24285 -0.824565 -0.0170174 1.3911 3.91285 4.90768 4.26928 3.92339 3.82951 2.60511 1.04519
50.305 2.81044 5.04918 5.60462 4.01111 -0.407453 -2.46418 -3.11526 -4.892 -5.47838 -4.90022 -4.33415 -3.69107 -2.60739 -1.16889 -0.2726 1.08193 3.34829 4.29149 3.76743 3.83234 4.5993 3.66581 1.86188
50.355 3.27383 5.59024 6.02218 4.37583 0.203168 -1.67617 -2.49605 -4.56013 -5.31972 -4.90213 -4.6009 -4.05368 -2.94474 -1.4956 -0.519595 0.757074 2.7316 3.59592 3.17941 3.62935 5.2277 4.66234 2.69544
50.405 3.69723 6.00541 6.27219 4.65568 0.895193 -0.782369 -1.78976 -4.14745 -5.07616 -4.82582 -4.81387 -4.38035 -3.26175 -1.83065 -0.802075 0.39726 2.10323 2.89229 2.58456 3.37308 5.64786 5.48584 3.48707
50.455 4.03953 6.27816 6.3749 4.88043 1.64737 0.187409 -1.01523 -3.66361 -4.75396 -4.67058 -4.96385 -4.66406 -3.56081 -2.18672 -1.14057 -0.00220032 1.49612 2.23421 2.03903 3.10167 5.84275 6.07161 4.17794
50.505 4.30111 6.43489 6.38554 5.07216 2.39059 1.13002 -0.247871 -3.12907 -4.34768 -4.42918 -5.03412 -4.88812 -3.83217 -2.55852 -1.53037 -0.431316 0.931121 1.65149 1.57514 2.838 5.83024 6.3914 4.70946
50.555 4.49513 6.50926 6.34597 5.23506 3.07574 1.9877 0.462767 -2.57152 -3.86929 -4.10798 -5.01515 -5.03578 -4.06159 -2.9325 -1.95453 -0.874495 0.416435 1.152 1.20272 2.5915 5.64496 6.45129 5.03872
50.605 4.62823 6.51828 6.26957 5.36377 3.6919 2.7614 1.11215 -2.00813 -3.34184 -3.72501 -4.90951 -5.09825 -4.23764 -3.2949 -2.39365 -1.31745 -0.052207 0.72351 0.90713 2.35821 5.33025 6.29177 5.15856
