30.01 6.41401 9.21768 8.9736 6.54474 2.07453 0.0827636 -1.64826 -5.25961 -6.51397 -5.24973 -3.64079 -2.67221 0.414987 6.69665 9.56027 8.26135 5.82326 3.74679 2.34393 1.13448 0.161079 -0.232751 0.145978
30.06 6.63656 9.4033 9.11605 7.01174 3.22239 1.52091 -0.540402 -4.76513 -6.34266 -5.42597 -4.48985 -3.87168 -0.602284 6.01302 9.06657 8.11597 6.23055 4.43565 3.07352 1.75078 0.520415 -0.0453256 0.249306
30.11 6.81249 9.51434 9.18398 7.39715 4.2397 2.80859 0.490802 -4.22015 -6.07003 -5.47857 -5.1792 -4.90274 -1.50062 5.33403 8.50338 7.86364 6.5046 5.01262 3.72596 2.33252 0.888977 0.176009 0.392663
30.16 6.96123 9.59167 9.21264 7.70791 5.11498 3.92677 1.41923 -3.64966 -5.71272 -5.4207 -5.7183 -5.76381 -2.2746 4.65981 7.87402 7.52101 6.67585 5.49988 4.30871 2.87317 1.24699 0.407572 0.555005
30.21 7.09039 9.66193 9.22507 7.95747 5.86377 4.88805 2.24659 -3.06106 -5.28049 -5.26849 -6.12164 -6.45269 -2.92359 3.9674 7.15563 7.0888 6.77668 5.93307 4.84179 3.37663 1.58462 0.634318 0.720466
30.26 7.20025 9.73815 9.23662 8.16618 6.51611 5.719 2.99102 -2.43853 -4.75967 -5.02406 -6.39602 -6.95867 -3.45475 3.19797 6.27964 6.52899 6.83299 6.36714 5.36571 3.8631 1.90433 0.852115 0.88022
30.31 7.29246 9.80314 9.24332 8.36559 7.10893 6.44911 3.68002 -1.73755 -4.09703 -4.65606 -6.52739 -7.26562 -3.89951 2.26039 5.14067 5.75671 6.84341 6.85724 5.9384 4.36759 2.21073 1.05976 1.0282
30.36 7.32729 9.84553 9.25209 8.55911 7.65091 7.08214 4.32921 -0.899721 -3.20911 -4.1049 -6.5078 -7.41017 -4.31142 1.13457 3.7325 4.76314 6.78189 7.37505 6.57477 4.89876 2.46721 1.21758 1.1342
30.41 7.29185 9.8307 9.24208 8.72303 8.12812 7.60786 4.9387 0.0922956 -2.06776 -3.34675 -6.35574 -7.46088 -4.71124 -0.0879009 2.18389 3.65442 6.63373 7.83413 7.21934 5.42941 2.64163 1.28113 1.16032
30.46 7.1995 9.73006 9.16098 8.80465 8.51389 8.03291 5.50838 1.16868 -0.781405 -2.44449 -6.07822 -7.42453 -5.0724 -1.29865 0.632868 2.5318 6.39664 8.16984 7.79205 5.91861 2.75736 1.27585 1.12409
30.51 7.06675 9.50858 8.95166 8.75284 8.7973 8.38938 6.04181 2.22748 0.491801 -1.50589 -5.69229 -7.28174 -5.35191 -2.41231 -0.822211 1.46198 6.08432 8.36046 8.24156 6.33222 2.84093 1.24427 1.0626
30.56 6.89367 9.11434 8.55775 8.53047 8.99424 8.72495 6.54858 3.20912 1.65977 -0.606695 -5.2305 -7.03351 -5.52466 -3.38164 -2.12964 0.481716 5.71863 8.41379 8.55225 6.6546 2.90815 1.21494 1.00193
30.61 6.6145 8.4345 7.8836 8.07366 9.13006 9.10629 7.05974 4.11224 2.70604 0.226028 -4.72305 -6.69843 -5.58936 -4.19588 -3.27466 -0.393974 5.31781 8.3468 8.72825 6.88478 2.96956 1.20403 0.956447
30.66 6.01737 7.3168 6.816 7.3073 9.22649 9.5952 7.62416 4.97883 3.66351 1.00232 -4.18532 -6.29585 -5.55725 -4.86609 -4.2622 -1.16231 4.88914 8.17037 8.77665 7.02843 3.03799 1.22537 0.936208
30.71 5.01294 5.77101 5.36538 6.26489 9.26963 10.1377 8.2314 5.83885 4.5805 1.75876 -3.60707 -5.82642 -5.43299 -5.40434 -5.09858 -1.82643 4.41826 7.87024 8.68599 7.08798 3.14246 1.30984 0.960957
30.76 3.76675 3.96883 3.65865 5.04512 9.20079 10.6074 8.81247 6.67975 5.4786 2.52415 -2.96723 -5.27562 -5.21117 -5.80596 -5.76062 -2.3745 3.86897 7.39471 8.40045 7.03888 3.33138 1.52391 1.07456
30.81 2.44189 2.09316 1.85063 3.73756 8.97272 10.9176 9.31096 7.47693 6.35091 3.30361 -2.24499 -4.61878 -4.87893 -6.04996 -6.20185 -2.79422 3.19437 6.67928 7.84094 6.81295 3.61008 1.92804 1.32919
30.86 1.13406 0.272568 0.0671837 2.41237 8.57405 11.0302 9.69033 8.20177 7.17054 4.08622 -1.41025 -3.8065 -4.40524 -6.12756 -6.44364 -3.12966 2.39317 5.74144 7.02381 6.38407 3.87522 2.43725 1.68945
30.91 -0.107221 -1.42306 -1.61353 1.11893 8.01549 10.9309 9.92231 8.82326 7.89977 4.85214 -0.42864 -2.77754 -3.75376 -6.06305 -6.56977 -3.4352 1.52421 4.67733 6.05709 5.81696 4.03951 2.90294 2.05344
30.96 -1.25625 -2.96132 -3.14579 -0.105308 7.30884 10.5984 9.96954 9.31298 8.51784 5.59235 0.705639 -1.52028 -2.91358 -5.86928 -6.6281 -3.73844 0.637407 3.57286 5.03796 5.17842 4.0723 3.24073 2.35069
31.01 -2.29022 -4.31048 -4.46914 -1.20239 6.46288 9.98181 9.76355 9.6479 9.04855 6.32254 1.93969 -0.123133 -1.93167 -5.53372 -6.5981 -4.02811 -0.23759 2.4765 4.01898 4.50065 3.96642 3.41969 2.54819
31.06 -3.18288 -5.42827 -5.50018 -2.11483 5.44359 8.97556 9.18967 9.81295 9.5621 7.08633 3.22544 1.32273 -0.864818 -5.05016 -6.44032 -4.26308 -1.0689 1.41553 3.02168 3.79254 3.7241 3.43495 2.63226
31.11 -3.88892 -6.2615 -6.17926 -2.86509 4.15969 7.46889 8.13309 9.77197 10.0834 7.89504 4.53263 2.771 0.248476 -4.43519 -6.13466 -4.38989 -1.80331 0.42754 2.06857 3.06507 3.35963 3.29508 2.59658
31.16 -4.38613 -6.80627 -6.56138 -3.52959 2.63902 5.56621 6.71582 9.53598 10.5141 8.63729 5.75624 4.13758 1.34078 -3.74258 -5.70098 -4.37587 -2.3829 -0.434795 1.19703 2.34649 2.90704 3.02657 2.44755
31.21 -4.7293 -7.13461 -6.74708 -4.1061 1.06447 3.53085 5.18764 9.16658 10.7743 9.20775 6.79844 5.34806 2.35481 -3.02497 -5.18021 -4.22874 -2.78722 -1.14322 0.429544 1.66079 2.40418 2.66669 2.20684
31.26 -4.97907 -7.31129 -6.8 -4.56606 -0.39923 1.58547 3.72108 8.71819 10.8587 9.58284 7.62986 6.37223 3.25882 -2.31986 -4.61329 -3.97808 -3.02655 -1.69175 -0.22263 1.02813 1.88695 2.25383 1.90233
31.31 -5.16235 -7.3688 -6.75577 -4.90491 -1.67412 -0.149788 2.4002 8.23214 10.7991 9.78723 8.26633 7.21092 4.03962 -1.6493 -4.03084 -3.65929 -3.13304 -2.09548 -0.758947 0.463886 1.38621 1.82316 1.56343
31.36 -5.28068 -7.32059 -6.63481 -5.13679 -2.75156 -1.6424 1.24849 7.73135 10.6281 9.85797 8.74412 7.88567 4.70231 -1.01431 -3.44181 -3.298 -3.14829 -2.38757 -1.19282 -0.0272098 0.921774 1.40121 1.21588
31.41 -5.32477 -7.17315 -6.44858 -5.28146 -3.65864 -2.91109 0.255217 7.21552 10.3583 9.82274 9.10346 8.42934 5.26782 -0.390842 -2.82539 -2.89873 -3.11033 -2.61022 -1.54901 -0.452333 0.500456 1.00319 0.877858
31.46 -5.28551 -6.9331 -6.20465 -5.35719 -4.43358 -3.99391 -0.605815 6.65504 9.9658 9.6847 9.38078 8.88296 5.77272 0.274844 -2.12492 -2.43861 -3.04597 -2.80684 -1.85905 -0.828698 0.117238 0.633066 0.55865
31.51 -5.16155 -6.61077 -5.90984 -5.37655 -5.10725 -4.9193 -1.36283 5.97764 9.36371 9.39506 9.60114 9.30483 6.27864 1.06623 -1.25465 -1.86871 -2.96148 -3.00908 -2.15306 -1.18006 -0.243772 0.283037 0.257144
31.56 -4.95818 -6.21488 -5.56256 -5.33258 -5.67184 -5.66801 -2.0425 5.06253 8.38706 8.80866 9.74309 9.76695 6.87244 2.05893 -0.157311 -1.14272 -2.82393 -3.20238 -2.43594 -1.52278 -0.603152 -0.0651052 -0.0388314
31.61 -4.66799 -5.73156 -5.13147 -5.17979 -6.06227 -6.1967 -2.69431 3.82507 6.93239 7.80127 9.72369 10.2434 7.56114 3.2217 1.1086 -0.280777 -2.5874 -3.32487 -2.67071 -1.8411 -0.96113 -0.418906 -0.336407
31.66 -4.27323 -5.1392 -4.58788 -4.89139 -6.25335 -6.53211 -3.33565 2.36178 5.13594 6.49283 9.51865 10.6114 8.22403 4.40242 2.39194 0.626717 -2.24528 -3.3264 -2.81271 -2.10062 -1.29627 -0.766242 -0.626572
31.71 -3.76884 -4.43146 -3.93369 -4.4905 -6.30109 -6.74179 -3.93198 0.85578 3.23339 5.08325 9.16744 10.8108 8.76343 5.47073 3.5712 1.50201 -1.80275 -3.17665 -2.83041 -2.2724 -1.58536 -1.08875 -0.891367
31.76 -3.14746 -3.58368 -3.15222 -3.98794 -6.2688 -6.89094 -4.4691 -0.568634 1.40059 3.70473 8.71563 10.8463 9.14743 6.36576 4.5799 2.29915 -1.26067 -2.85803 -2.70772 -2.33937 -1.80977 -1.36686 -1.10754
31.81 -2.38779 -2.5319 -2.18057 -3.35034 -6.189 -7.02806 -4.96011 -1.87074 -0.285324 2.41082 8.19154 10.7395 9.37967 7.0773 5.403 3.00881 -0.623256 -2.37722 -2.45101 -2.3018 -1.9608 -1.58783 -1.26019
