30.01 0.393568 0.971542 0.00506057 1.17004e-06 0.0437438 0.74542 0.820045 0.012131 0.936692 0.0427776 1.17004e-06 0.0610383 0.679828 0.618613 0.0177854 0.579494 0.998305 1.17004e-06 0.245116 0.532354 0.112212 0.810681 0.168162 0.999916 1.17004e-06 0.708033 0.528334 0.085004 0.953377 0.846668 0.0131283 1.17004e-06 0.216024 0.747813 0.84567 0.145824 0.960776 0.00877222 1.17004e-06 0.0492853 0.713776 0.875374 0.952458 0.893152 0.00830213 1.17004e-06 0.167534 0.761745 0.459935 0.140508 1.0509 0.136932 1.02416 0.133357 0.997417 0.129781 0.970674 0.322032 0.709682 0.312909 0.689576 0.303785 0.66947 0.739898 0.215171 0.716989 0.208508 0.694079 0.201846 0.635436 0.119509 0.613746 0.11543 0.592057 0.111351 0.0880129 0.701132 0.084666 0.674469 0.0813191 0.647807 0.103364 0.595406 0.0989275 0.569848 0.0944906 0.544291 0.0900538 0.518733 0.0656577 0.399651 0.0622552 0.378941 0.0588527 0.35823 0.0554502 0.337519
30.06 0.50776 0.968036 0.00504494 1.17004e-06 0.050082 0.749017 0.819851 0.0199903 0.947093 0.0223855 1.17004e-06 0.0546035 0.690554 0.667446 0.0114456 0.651557 0.99507 1.17004e-06 0.205446 0.55048 0.152147 0.742694 0.156598 0.999946 1.17004e-06 0.706774 0.511759 0.0668124 0.969752 0.794045 0.0217657 1.17004e-06 0.273459 0.740164 0.799345 0.203811 0.963275 0.00738275 1.17004e-06 0.0484175 0.720878 0.897877 0.972163 0.851156 0.0121058 1.17004e-06 0.220208 0.755766 0.47191 0.139258 1.05515 0.135715 1.0283 0.132171 1.00144 0.128627 0.974594 0.248201 0.751797 0.241169 0.730498 0.234137 0.709199 0.747233 0.260575 0.724097 0.252507 0.70096 0.244438 0.638494 0.0870826 0.6167 0.0841102 0.594906 0.0811378 0.0869118 0.67116 0.0836068 0.645638 0.0803017 0.620115 0.094853 0.612143 0.0907815 0.585867 0.08671 0.559591 0.0826385 0.533315 0.0646258 0.393282 0.0612767 0.372902 0.0579277 0.352521 0.0545787 0.33214
30.11 0.628833 0.961647 0.00518271 1.17004e-06 0.0605852 0.751773 0.817713 0.0320088 0.955223 0.0140296 1.17004e-06 0.049355 0.700297 0.713525 0.00767168 0.714924 0.985964 1.17004e-06 0.173038 0.568919 0.202385 0.656003 0.152309 0.99996 1.17004e-06 0.696791 0.497552 0.0542367 0.979583 0.730922 0.0418241 1.17004e-06 0.33478 0.729714 0.738253 0.276478 0.96413 0.00658066 1.17004e-06 0.0492873 0.727143 0.91546 0.983297 0.797792 0.0202095 1.17004e-06 0.279733 0.747173 0.475795 0.13829 1.05635 0.134771 1.02947 0.131251 1.00259 0.127732 0.975707 0.200731 0.7909 0.195044 0.768493 0.189357 0.746085 0.752917 0.308405 0.729605 0.298856 0.706293 0.289307 0.640013 0.062495 0.618167 0.0603618 0.596321 0.0582287 0.0873635 0.633138 0.0840413 0.609062 0.0807191 0.584985 0.089616 0.626081 0.0857693 0.599207 0.0819226 0.572333 0.0780758 0.545459 0.0636966 0.382276 0.0603957 0.362465 0.0570948 0.342655 0.0537939 0.322845
30.16 0.741201 0.951068 0.00553579 1.17004e-06 0.0770041 0.753514 0.812867 0.0496425 0.961513 0.0100599 1.17004e-06 0.0451701 0.709122 0.756692 0.00539739 0.768636 0.962571 1.17004e-06 0.146647 0.587094 0.260495 0.549658 0.156105 0.999967 1.17004e-06 0.67612 0.486152 0.0458521 0.985393 0.659516 0.0931242 1.17004e-06 0.396441 0.716436 0.661512 0.364134 0.963187 0.00613713 1.17004e-06 0.0523071 0.732571 0.928841 0.989601 0.733764 0.0391745 1.17004e-06 0.342593 0.735766 0.473147 0.137352 1.05364 0.133857 1.02683 0.130361 1.00001 0.126866 0.973202 0.171012 0.827103 0.166167 0.80367 0.161322 0.780237 0.75432 0.358053 0.730964 0.346967 0.707608 0.335881 0.640918 0.0458238 0.619042 0.0442597 0.597165 0.0426955 0.0932406 0.58703 0.0896949 0.564706 0.0861492 0.542383 0.0863737 0.637294 0.0826661 0.609939 0.0789586 0.582584 0.0752511 0.555228 0.0637948 0.36666 0.0604888 0.347659 0.0571828 0.328658 0.0538768 0.309657
30.21 0.830937 0.934603 0.006237 1.17004e-06 0.101261 0.753984 0.804132 0.0746646 0.966285 0.00793874 1.17004e-06 0.0419799 0.717092 0.796306 0.00405381 0.812964 0.908679 1.17004e-06 0.125129 0.604603 0.323072 0.428558 0.169665 0.999969 1.17004e-06 0.642557 0.478082 0.040787 0.988413 0.58336 0.233293 1.17004e-06 0.455407 0.700495 0.571398 0.464667 0.960059 0.00595249 1.17004e-06 0.058164 0.737132 0.938507 0.993157 0.661351 0.0881494 1.17004e-06 0.405147 0.721531 0.466578 0.13624 1.04573 0.132773 1.01912 0.129306 0.992507 0.125839 0.965896 0.152654 0.860422 0.148329 0.836045 0.144005 0.811669 0.746319 0.408686 0.723211 0.396032 0.700103 0.383378 0.64182 0.0374427 0.619913 0.0361647 0.598005 0.0348866 0.115828 0.533498 0.111423 0.51321 0.107018 0.492923 0.0843212 0.645825 0.0807018 0.618103 0.0770824 0.590382 0.0734629 0.56266 0.0676521 0.34712 0.0641462 0.329131 0.0606403 0.311143 0.0571345 0.293154
30.26 0.893652 0.910354 0.00755859 1.17004e-06 0.134893 0.752839 0.789848 0.109192 0.969761 0.00670514 1.17004e-06 0.0397715 0.724263 0.831485 0.0033624 0.84888 0.797399 1.17004e-06 0.10752 0.621187 0.386745 0.306342 0.195341 0.999966 1.17004e-06 0.594873 0.47393 0.0386826 0.988558 0.506679 0.565552 1.17004e-06 0.509558 0.68223 0.473844 0.572101 0.954041 0.00600132 1.17004e-06 0.067901 0.740751 0.944327 0.995017 0.584157 0.223658 1.17004e-06 0.464447 0.704652 0.459091 0.134797 1.031 0.131367 1.00476 0.127936 0.978525 0.124506 0.952289 0.141399 0.890726 0.137393 0.865491 0.133387 0.840256 0.719684 0.459281 0.6974 0.44506 0.675117 0.43084 0.643174 0.0379394 0.62122 0.0366444 0.599266 0.0353494 0.182533 0.47408 0.175591 0.456052 0.16865 0.438024 0.0829469 0.65158 0.0793864 0.623612 0.075826 0.595643 0.0722656 0.567674 0.0833245 0.32479 0.0790064 0.307959 0.0746884 0.291128 0.0703703 0.274296
30.31 0.933648 0.876519 0.0100837 1.17004e-06 0.178402 0.749689 0.767903 0.155714 0.972076 0.00594772 1.17004e-06 0.0385993 0.730685 0.861562 0.00326441 0.877639 0.596548 1.17004e-06 0.0930412 0.6367 0.448954 0.201059 0.235315 0.999957 1.17004e-06 0.534685 0.474213 0.0397299 0.984295 0.433656 0.89484 1.17004e-06 0.557602 0.662114 0.377286 0.676582 0.944052 0.0063205 1.17004e-06 0.0829338 0.743292 0.945176 0.995472 0.506421 0.552596 1.17004e-06 0.518594 0.685483 0.453389 0.132973 1.00768 0.129589 0.982033 0.126206 0.956391 0.122822 0.930748 0.134527 0.917787 0.130716 0.891785 0.126905 0.865783 0.660194 0.508798 0.639752 0.493044 0.619311 0.47729 0.645349 0.0477428 0.623322 0.0461131 0.601294 0.0444835 0.302753 0.411197 0.29124 0.39556 0.279727 0.379923 0.0819147 0.654205 0.0783986 0.626124 0.0748825 0.598042 0.0713663 0.569961 0.130907 0.300996 0.124123 0.285398 0.117339 0.269799 0.110555 0.254201
30.36 0.957987 0.831814 0.0151628 1.17004e-06 0.230791 0.744153 0.735939 0.217031 0.973263 0.005473 1.17004e-06 0.0386113 0.736394 0.886369 0.00396272 0.900502 0.329027 1.17004e-06 0.0810807 0.651076 0.508218 0.123927 0.290229 0.999934 1.17004e-06 0.467192 0.479153 0.0448646 0.974951 0.36769 0.981728 1.17004e-06 0.598862 0.640718 0.29005 0.767565 0.928632 0.00702752 1.17004e-06 0.104898 0.744542 0.940126 0.994155 0.432179 0.891039 1.17004e-06 0.56665 0.664505 0.451347 0.130987 0.974143 0.127654 0.949354 0.124321 0.924564 0.120987 0.899775 0.130334 0.941381 0.126642 0.914711 0.122949 0.88804 0.557094 0.556364 0.539844 0.539137 0.522595 0.521911 0.64863 0.0666235 0.62649 0.0643494 0.60435 0.0620753 0.412049 0.34787 0.39638 0.334642 0.380711 0.321413 0.0809954 0.653069 0.0775187 0.625037 0.0740421 0.597004 0.0705654 0.568972 0.219016 0.277004 0.207666 0.262649 0.196317 0.248294 0.184967 0.233939
30.41 0.972573 0.775959 0.0262107 1.17004e-06 0.289559 0.735928 0.691883 0.295856 0.973237 0.00518544 1.17004e-06 0.0400984 0.741409 0.906218 0.00592044 0.918601 0.13444 1.17004e-06 0.071167 0.664308 0.563993 0.0741538 0.35818 0.999878 1.17004e-06 0.399253 0.488498 0.0559455 0.960443 0.310756 0.995997 1.17004e-06 0.633232 0.618662 0.2176 0.83864 0.906063 0.00838178 1.17004e-06 0.135261 0.744213 0.929124 0.990934 0.364549 0.981501 1.17004e-06 0.608377 0.642278 0.453821 0.129742 0.929267 0.126441 0.90562 0.123139 0.881972 0.119838 0.858325 0.127759 0.961358 0.124139 0.934121 0.12052 0.906885 0.430997 0.601385 0.417652 0.582764 0.404307 0.564144 0.653147 0.0935279 0.630853 0.0903354 0.608559 0.087143 0.482921 0.287127 0.464556 0.276208 0.446192 0.265289 0.0800358 0.647477 0.0766003 0.619685 0.0731648 0.591892 0.0697293 0.564099 0.300232 0.253863 0.284674 0.240707 0.269115 0.227551 0.253556 0.214396
30.46 0.981281 0.710096 0.0526221 1.17004e-06 0.351279 0.724859 0.634907 0.393568 0.971735 0.00504043 1.17004e-06 0.0435761 0.745724 0.921673 0.00967618 0.932888 0.0547609 1.17004e-06 0.0629415 0.676423 0.616359 0.0443482 0.43483 0.999726 1.17004e-06 0.336454 0.501549 0.0753324 0.939701 0.263506 0.998838 1.17004e-06 0.660892 0.596553 0.161424 0.889513 0.874623 0.0109425 1.17004e-06 0.174764 0.741965 0.911535 0.985774 0.30533 0.996066 1.17004e-06 0.644015 0.61938 0.460748 0.131981 0.872724 0.128622 0.850515 0.125263 0.828307 0.121905 0.806098 0.126138 0.977637 0.122564 0.94994 0.11899 0.922242 0.322301 0.643562 0.312322 0.623636 0.302342 0.603709 0.658829 0.126935 0.636341 0.122602 0.613853 0.118269 0.524813 0.231373 0.504856 0.222574 0.484898 0.213776 0.0789702 0.63675 0.0755804 0.609418 0.0721907 0.582086 0.0688009 0.554754 0.352979 0.23232 0.334687 0.220281 0.316395 0.208241 0.298103 0.196202
