-2.66589 -3.53701 5.46572 -3.0453 -0.412412 8.72868 -3.54076 
-2.66856 -3.5256 5.45625 -3.03313 -0.424053 8.71094 -3.53125 
-2.67115 -3.51415 5.44702 -3.02043 -0.435427 8.69317 -3.52174 
-2.67364 -3.50267 5.43802 -3.0072 -0.446538 8.67536 -3.51224 
-2.67605 -3.49116 5.42925 -2.99342 -0.457384 8.65752 -3.50274 
-2.67838 -3.47962 5.42072 -2.97909 -0.467967 8.63966 -3.49324 
-2.68063 -3.46805 5.41242 -2.96421 -0.478286 8.62176 -3.48375 
-2.6828 -3.45644 5.40437 -2.94878 -0.488343 8.60384 -3.47427 
-2.6849 -3.4448 5.39656 -2.93278 -0.498138 8.5859 -3.4648 
-2.68692 -3.43313 5.389 -2.91621 -0.50767 8.56793 -3.45534 
-2.68888 -3.42143 5.38168 -2.89907 -0.516941 8.54994 -3.44589 
-2.69076 -3.4097 5.37462 -2.88135 -0.525949 8.53194 -3.43646 
-2.69258 -3.39794 5.36781 -2.86304 -0.534696 8.51391 -3.42703 
-2.69434 -3.38615 5.36126 -2.84413 -0.543182 8.49588 -3.41762 
-2.69604 -3.37432 5.35497 -2.82462 -0.551405 8.47782 -3.40822 
-2.69767 -3.36247 5.34894 -2.80449 -0.559367 8.45976 -3.39884 
-2.69925 -3.35059 5.34318 -2.78374 -0.567067 8.44168 -3.38947 
-2.70077 -3.33867 5.33769 -2.76236 -0.574505 8.4236 -3.38012 
-2.70224 -3.32673 5.33247 -2.74033 -0.58168 8.40551 -3.37079 
-2.70366 -3.31475 5.32752 -2.71766 -0.588592 8.38741 -3.36147 
-2.70502 -3.30275 5.32286 -2.69431 -0.59524 8.36931 -3.35217 
-2.70634 -3.29071 5.31848 -2.67028 -0.601625 8.3512 -3.34288 
-2.70761 -3.27865 5.31438 -2.64556 -0.607744 8.33309 -3.33362 
-2.70883 -3.26655 5.31057 -2.62014 -0.613599 8.31498 -3.32437 
-2.71 -3.25442 5.30706 -2.59399 -0.619187 8.29687 -3.31514 
-2.71114 -3.24226 5.30384 -2.5671 -0.624507 8.27876 -3.30593 
-2.71223 -3.23007 5.30093 -2.53945 -0.62956 8.26066 -3.29674 
-2.71327 -3.21785 5.29831 -2.51103 -0.634343 8.24256 -3.28757 
-2.71428 -3.2056 5.29601 -2.48181 -0.638855 8.22447 -3.27841 
-2.71525 -3.19332 5.29401 -2.45177 -0.643094 8.20638 -3.26927 
-2.71619 -3.181 5.29233 -2.42089 -0.64706 8.1883 -3.26015 
-2.71708 -3.16865 5.29096 -2.38915 -0.650751 8.17023 -3.25105 
-2.71794 -3.15627 5.28991 -2.35651 -0.654164 8.15217 -3.24197 
-2.71877 -3.14385 5.28919 -2.32295 -0.657298 8.13413 -3.23291 
-2.71956 -3.13141 5.2888 -2.28844 -0.66015 8.1161 -3.22386 
-2.72032 -3.11892 5.28874 -2.25294 -0.662718 8.09808 -3.21482 
-2.72105 -3.10641 5.28901 -2.21643 -0.665 8.08008 -3.20581 
-2.72174 -3.09386 5.28962 -2.17886 -0.666993 8.0621 -3.19681 
-2.72241 -3.08127 5.29057 -2.14019 -0.668693 8.04413 -3.18782 
-2.72305 -3.06865 5.29186 -2.10038 -0.670098 8.02619 -3.17885 
-2.72366 -3.056 5.2935 -2.05938 -0.671204 8.00827 -3.16989 
-2.72424 -3.0433 5.2955 -2.01714 -0.672008 7.99037 -3.16094 
-2.72479 -3.03057 5.29784 -1.97362 -0.672505 7.97249 -3.152 
-2.72532 -3.01781 5.30055 -1.92874 -0.672691 7.95464 -3.14307 
-2.72582 -3.00501 5.30361 -1.88245 -0.672561 7.93682 -3.13415 
-2.7263 -2.99216 5.30704 -1.83468 -0.67211 7.91902 -3.12523 
-2.72676 -2.97928 5.31083 -1.78535 -0.671333 7.90125 -3.11632 
-2.72719 -2.96637 5.31499 -1.7344 -0.670225 7.88352 -3.10741 
-2.72759 -2.95341 5.31952 -1.68174 -0.668778 7.86582 -3.09851 
-2.72798 -2.94041 5.32443 -1.62728 -0.666986 7.84815 -3.0896 
-2.72834 -2.92737 5.32972 -1.57092 -0.664842 7.83052 -3.08069 
-2.72868 -2.91429 5.33538 -1.51257 -0.662338 7.81293 -3.07177 
-2.729 -2.90117 5.34143 -1.45212 -0.659465 7.79537 -3.06284 
-2.7293 -2.888 5.34786 -1.38947 -0.656215 7.77786 -3.05391 
-2.72958 -2.8748 5.35468 -1.32449 -0.652579 7.76039 -3.04496 
-2.72984 -2.86155 5.3619 -1.25706 -0.648545 7.74297 -3.03599 
-2.73008 -2.84825 5.3695 -1.18707 -0.644103 7.72559 -3.027 
-2.7303 -2.83491 5.3775 -1.1144 -0.639243 7.70826 -3.01799 
-2.73051 -2.82153 5.3859 -1.03894 -0.63395 7.69099 -3.00894 
-2.73069 -2.80809 5.3947 -0.96056 -0.628214 7.67376 -2.99987 
-2.73086 -2.79462 5.4039 -0.879176 -0.622021 7.65659 -2.99076 
-2.73102 -2.78109 5.41351 -0.794704 -0.615356 7.63948 -2.98161 
-2.73115 -2.76752 5.42353 -0.707086 -0.608206 7.62243 -2.97241 
-2.73127 -2.7539 5.43395 -0.616297 -0.600558 7.60545 -2.96317 
-2.73137 -2.74022 5.44479 -0.522349 -0.592396 7.58853 -2.95387 
-2.73146 -2.7265 5.45605 -0.425302 -0.583708 7.57168 -2.94451 
-2.73153 -2.71273 5.46772 -0.325271 -0.574481 7.5549 -2.9351 
-2.73158 -2.69891 5.47981 -0.222429 -0.564702 7.5382 -2.92561 
-2.73162 -2.68503 5.49233 -0.117015 -0.554362 7.52157 -2.91606 
-2.73164 -2.6711 5.50527 -0.00932894 -0.543452 7.50503 -2.90643 
-2.73165 -2.65712 5.51864 0.100268 -0.531966 7.48858 -2.89673 
-2.73165 -2.64308 5.53244 0.211364 -0.5199 7.47221 -2.88695 
-2.73163 -2.62899 5.54667 0.323511 -0.507256 7.45594 -2.87709 
-2.7316 -2.61484 5.56134 0.436234 -0.494036 7.43976 -2.86716 
-2.73155 -2.60064 5.57645 0.549054 -0.480246 7.42369 -2.85715 
-2.73149 -2.58638 5.592 0.661503 -0.465896 7.40772 -2.84708 
-2.73141 -2.57206 5.60799 0.773135 -0.451 7.39186 -2.83693 
-2.73133 -2.55768 5.62444 0.883548 -0.435573 7.37611 -2.82671 
-2.73122 -2.54324 5.64133 0.992386 -0.419636 7.36048 -2.81644 
-2.73111 -2.52874 5.65868 1.09935 -0.403208 7.34497 -2.80611 
-2.73098 -2.51418 5.67649 1.20419 -0.386314 7.32959 -2.79573 
-2.73084 -2.49956 5.69475 1.30671 -0.368977 7.31434 -2.78531 
-2.73068 -2.48487 5.71347 1.4068 -0.351224 7.29922 -2.77486 
-2.73051 -2.47012 5.73266 1.50434 -0.33308 7.28424 -2.76439 
-2.73032 -2.45531 5.75231 1.59931 -0.314572 7.2694 -2.75389 
-2.73012 -2.44043 5.77244 1.69169 -0.295727 7.25471 -2.74339 
-2.72991 -2.42549 5.79303 1.7815 -0.27657 7.24017 -2.73288 
-2.72968 -2.41048 5.81409 1.8688 -0.257127 7.22578 -2.72239 
-2.72944 -2.3954 5.83563 1.95364 -0.237424 7.21154 -2.7119 
-2.72918 -2.38025 5.85764 2.03611 -0.217484 7.19747 -2.70144 
-2.7289 -2.36504 5.88013 2.1163 -0.197331 7.18356 -2.69101 
-2.72861 -2.34975 5.90309 2.1943 -0.176986 7.16982 -2.68062 
-2.7283 -2.3344 5.92653 2.27023 -0.15647 7.15625 -2.67027 
-2.72798 -2.31897 5.95045 2.34419 -0.135804 7.14285 -2.65997 
-2.72763 -2.30348 5.97484 2.41628 -0.115007 7.12962 -2.64973 
-2.72727 -2.28791 5.99971 2.48661 -0.0940964 7.11658 -2.63956 
-2.72689 -2.27226 6.02506 2.55528 -0.073089 7.10372 -2.62946 
-2.72649 -2.25655 6.05088 2.62239 -0.0520009 7.09104 -2.61944 
-2.72607 -2.24075 6.07718 2.68803 -0.0308468 7.07856 -2.6095 
-2.72562 -2.22489 6.10395 2.75229 -0.00964076 7.06626 -2.59964 
-2.72516 -2.20894 6.1312 2.81526 0.0116042 7.05415 -2.58989 
-2.72467 -2.19292 6.15891 2.87702 0.0328759 7.04224 -2.58023 
-2.72415 -2.17683 6.1871 2.93765 0.054163 7.03053 -2.57067 
-2.72362 -2.16065 6.21575 2.99722 0.0754548 7.01902 -2.56123 
-2.72305 -2.1444 6.24487 3.05579 0.0967413 7.00771 -2.55189 
-2.72246 -2.12807 6.27446 3.11342 0.118013 6.9966 -2.54267 
