30.01 0.0460984 0.855069 0.0346926 0.00170068 0.000959022 0.958635 0.999364 0.0238491 0.779542 0.473594 0.00170068 0.000949039 0.993195 0.997948 0.0973613 0.534981 0.975506 0.00170068 0.00791066 0.990852 0.861448 0.732592 0.255551 0.990219 0.00170068 0.812336 0.358318 0.0117987 0.918167 0.45751 0.121426 0.00170068 0.899873 0.263916 0.831606 0.308486 0.805416 0.0172127 0.00170068 0.011844 0.955973 0.999304 0.0238394 0.782043 0.450033 0.00170068 0.000938155 0.922642 0.998011 0.266385 1.01945 0.262374 1.0041 0.258364 0.988746 0.254353 0.973397 0.633063 0.976633 0.62292 0.960986 0.612778 0.945338 0.831097 0.802172 0.817109 0.788671 0.803121 0.77517 0.780394 -0.202613 0.766561 -0.199022 0.752728 -0.19543 0.191589 0.0660126 0.188002 0.0647767 0.184416 0.0635409 0.153915 0.770832 0.150862 0.755542 0.147809 0.740252 0.144756 0.724962 0.460508 0.683847 0.450587 0.669114 0.440665 0.65438 0.430743 0.639647
30.06 0.0650071 0.85635 0.0251108 0.00170068 0.00112293 0.950611 0.999388 0.0270332 0.790108 0.373078 0.00170068 0.000945451 0.992032 0.998292 0.0753771 0.571941 0.965637 0.00170068 0.00489309 0.992975 0.925897 0.666101 0.260478 0.99229 0.00170068 0.719191 0.433039 0.0113989 0.932865 0.418761 0.185758 0.00170068 0.920789 0.237876 0.673093 0.382861 0.792357 0.0158229 0.00170068 0.0257422 0.945881 0.999318 0.0274412 0.792303 0.348492 0.00170068 0.000939717 0.922722 0.998338 0.235254 1.01439 0.231712 0.999121 0.22817 0.983848 0.224627 0.968574 0.56619 0.976561 0.557119 0.960915 0.548047 0.945268 0.830108 0.845123 0.816136 0.830899 0.802165 0.816675 0.789154 -0.149901 0.775166 -0.147244 0.761177 -0.144587 0.210787 -0.00778014 0.206841 -0.00763449 0.202894 -0.00748883 0.151454 0.764196 0.148449 0.749037 0.145445 0.733879 0.142441 0.718721 0.409305 0.684371 0.400487 0.669626 0.391668 0.654881 0.38285 0.640136
30.11 0.0903601 0.856425 0.0196306 0.00170068 0.00139918 0.941169 0.999407 0.0323961 0.799173 0.284141 0.00170068 0.000965688 0.990561 0.998545 0.0589305 0.606092 0.95165 0.00170068 0.00327594 0.99422 0.958904 0.592157 0.27064 0.993378 0.00170068 0.593237 0.534521 0.0133403 0.941897 0.383882 0.289223 0.00170068 0.934293 0.221985 0.472416 0.46338 0.77431 0.0155582 0.00170068 0.0605406 0.931089 0.999304 0.0333811 0.801077 0.259249 0.00170068 0.000965697 0.922769 0.99858 0.215148 1.00833 0.211908 0.99315 0.208669 0.977968 0.205429 0.962785 0.497042 0.976113 0.489079 0.960473 0.481115 0.944834 0.827588 0.875006 0.813659 0.860279 0.79973 0.845552 0.793105 -0.0708934 0.779047 -0.0696368 0.764988 -0.0683801 0.243753 -0.0727176 0.23919 -0.0713562 0.234626 -0.0699948 0.151074 0.752804 0.148078 0.737872 0.145081 0.72294 0.142084 0.708007 0.356892 0.684711 0.349203 0.669959 0.341513 0.655207 0.333824 0.640455
30.16 0.12349 0.855021 0.0163944 0.00170068 0.00188444 0.930546 0.999423 0.0405175 0.806802 0.214485 0.00170068 0.0010155 0.988745 0.998736 0.0467555 0.637087 0.932293 0.00170068 0.00236425 0.994952 0.975958 0.513499 0.286413 0.993842 0.00170068 0.448679 0.65494 0.0193395 0.945369 0.353091 0.447685 0.00170068 0.942638 0.213696 0.289368 0.546107 0.750639 0.0163206 0.00170068 0.14074 0.905191 0.999223 0.042367 0.808413 0.187484 0.00170068 0.00102334 0.922791 0.998762 0.202781 1.00119 0.199728 0.986113 0.196675 0.971038 0.193622 0.955964 0.431801 0.975323 0.424883 0.959697 0.417964 0.94407 0.822645 0.895086 0.8088 0.880021 0.794954 0.864956 0.794126 0.0356056 0.780049 0.0349745 0.765973 0.0343434 0.298367 -0.129481 0.292781 -0.127056 0.287195 -0.124632 0.152013 0.73066 0.148997 0.716167 0.145982 0.701674 0.142967 0.687181 0.307518 0.684928 0.300893 0.670171 0.294267 0.655415 0.287642 0.640658
30.21 0.165631 0.851771 0.0144964 0.00170068 0.00278925 0.919308 0.999436 0.0520818 0.813007 0.164722 0.00170068 0.00110613 0.986544 0.998882 0.0378356 0.66486 0.90612 0.00170068 0.00182404 0.995357 0.98511 0.433832 0.308019 0.993828 0.00170068 0.308374 0.773102 0.0341574 0.942425 0.326447 0.647673 0.00170068 0.946963 0.211594 0.163644 0.626434 0.721013 0.0182399 0.00170068 0.282858 0.85209 0.998964 0.055346 0.814299 0.131384 0.00170068 0.0011269 0.922789 0.998902 0.195795 0.993031 0.192847 0.978079 0.189899 0.963127 0.186951 0.948175 0.375294 0.974202 0.369281 0.958593 0.363268 0.942984 0.814283 0.908286 0.800578 0.892999 0.786873 0.877712 0.793527 0.162055 0.779461 0.159182 0.765395 0.15631 0.37995 -0.175761 0.372837 -0.172471 0.365723 -0.16918 0.153671 0.687248 0.150623 0.673616 0.147574 0.659984 0.144526 0.646352 0.263935 0.685056 0.258249 0.670296 0.252562 0.655537 0.246876 0.640777
30.26 0.217681 0.846204 0.0134932 0.00170068 0.00460828 0.908146 0.999446 0.0678772 0.817751 0.130958 0.00170068 0.00125783 0.983915 0.998996 0.0313957 0.689529 0.871486 0.00170068 0.00148961 0.995525 0.99026 0.357253 0.335356 0.993359 0.00170068 0.192184 0.866901 0.0692042 0.931798 0.303982 0.818381 0.00170068 0.947498 0.215089 0.0913308 0.70005 0.685626 0.0216862 0.00170068 0.454689 0.751001 0.99824 0.0735765 0.818655 0.088083 0.00170068 0.00130361 0.922761 0.999012 0.192576 0.984049 0.189677 0.969232 0.186777 0.954415 0.183878 0.939599 0.329681 0.972737 0.324399 0.957152 0.319117 0.941567 0.801409 0.916836 0.787921 0.901405 0.774433 0.885974 0.792243 0.293773 0.778199 0.288566 0.764156 0.283358 0.478421 -0.20968 0.469464 -0.205755 0.460508 -0.201829 0.155632 0.612833 0.152545 0.600677 0.149458 0.588521 0.146371 0.576365 0.227106 0.685113 0.222213 0.670352 0.21732 0.655591 0.212427 0.64083
30.31 0.27987 0.837724 0.0131885 0.00170068 0.00859143 0.897517 0.999452 0.0887856 0.82094 0.10849 0.00170068 0.00150744 0.980799 0.999086 0.026872 0.711316 0.826544 0.00170068 0.00127525 0.9955 0.9933 0.287421 0.367856 0.992365 0.00170068 0.109614 0.927291 0.146514 0.912923 0.285713 0.913747 0.00170068 0.943729 0.22422 0.0526882 0.76387 0.645344 0.0273472 0.00170068 0.606857 0.613335 0.996269 0.0985353 0.821314 0.0574881 0.00170068 0.00160713 0.922698 0.999098 0.192044 0.974353 0.189152 0.959682 0.18626 0.945011 0.183369 0.930341 0.294821 0.970903 0.290098 0.955347 0.285374 0.939792 0.782828 0.922304 0.769652 0.906781 0.756477 0.891258 0.790919 0.416202 0.776899 0.408825 0.762879 0.401447 0.569931 -0.231179 0.559261 -0.226851 0.548591 -0.222523 0.157719 0.508399 0.15459 0.498315 0.151462 0.48823 0.148333 0.478146 0.197365 0.685103 0.193113 0.670342 0.18886 0.655582 0.184608 0.640821
30.36 0.351393 0.825619 0.0135468 0.00170068 0.0180703 0.8872 0.999452 0.115744 0.822419 0.0935376 0.00170068 0.0019247 0.977112 0.999157 0.0238815 0.730489 0.769312 0.00170068 0.00113474 0.995297 0.995179 0.226841 0.404439 0.990677 0.00170068 0.0587219 0.960341 0.290952 0.885704 0.27163 0.956655 0.00170068 0.934311 0.239556 0.0322274 0.816496 0.601666 0.0363737 0.00170068 0.721587 0.483927 0.990915 0.131657 0.822013 0.038457 0.00170068 0.00214765 0.922579 0.999167 0.193453 0.963526 0.19054 0.949019 0.187627 0.934511 0.184714 0.920003 0.26932 0.968648 0.265005 0.953128 0.26069 0.937608 0.757241 0.925742 0.744496 0.910161 0.731751 0.89458 0.789945 0.522039 0.775942 0.512786 0.76194 0.503532 0.639734 -0.241142 0.627757 -0.236627 0.615781 -0.232113 0.16008 0.388767 0.156905 0.381055 0.15373 0.373344 0.150554 0.365632 0.174857 0.685012 0.17109 0.670253 0.167323 0.655495 0.163556 0.640736
30.41 0.430104 0.809086 0.014678 0.00170068 0.0418875 0.875457 0.999437 0.149669 0.82196 0.0833874 0.00170068 0.00264896 0.972722 0.999215 0.0222003 0.747321 0.698006 0.00170068 0.0010422 0.99491 0.996388 0.176553 0.443623 0.988014 0.00170068 0.0307443 0.977073 0.494048 0.849769 0.26173 0.975723 0.00170068 0.916495 0.262332 0.0212152 0.858067 0.556471 0.0506151 0.00170068 0.802057 0.386208 0.976689 0.174137 0.820394 0.0274838 0.00170068 0.00316589 0.922358 0.999222 0.19626 0.949594 0.193304 0.935296 0.190349 0.920998 0.187394 0.9067 0.251369 0.965884 0.247341 0.950409 0.243314 0.934934 0.723304 0.927836 0.71113 0.91222 0.698956 0.896604 0.789454 0.61161 0.77546 0.600769 0.761466 0.589927 0.687238 -0.24022 0.674372 -0.235723 0.661506 -0.231226 0.163286 0.272173 0.160047 0.266775 0.156809 0.261376 0.15357 0.255977 0.159051 0.684796 0.155624 0.670042 0.152197 0.655288 0.14877 0.640534
30.46 0.512478 0.787335 0.0168805 0.00170068 0.100046 0.856919 0.999385 0.191365 0.819258 0.0758932 0.00170068 0.00397572 0.967428 0.99926 0.0217552 0.762071 0.611982 0.00170068 0.000982989 0.994322 0.997197 0.136303 0.483759 0.983954 0.00170068 0.0164083 0.985536 0.692892 0.804575 0.256085 0.984768 0.00170068 0.885216 0.294948 0.0152447 0.889726 0.511655 0.0730193 0.00170068 0.856402 0.31859 0.941338 0.226764 0.815988 0.021284 0.00170068 0.00522883 0.921931 0.999265 0.200041 0.926786 0.197029 0.912831 0.194017 0.898877 0.191005 0.884922 0.23916 0.96246 0.235328 0.94704 0.231496 0.931619 0.679856 0.929023 0.668413 0.913387 0.656971 0.897751 0.789328 0.686667 0.775336 0.674495 0.761345 0.662323 0.717393 -0.227969 0.703962 -0.223701 0.690531 -0.219434 0.168438 0.169576 0.165097 0.166213 0.161756 0.162849 0.158415 0.159485 0.148791 0.684347 0.145586 0.669602 0.14238 0.654858 0.139174 0.640114
