30.01 3.81717 5.70249 5.60427 4.70577 2.9347 2.17933 1.22047 -0.958652 -1.77222 -3.3768 -5.74102 -6.01571 -3.29085 2.0308 4.79992 5.4692 7.39693 8.25041 7.69204 5.8198 2.77872 1.26176 1.11356
30.06 4.23755 6.24086 6.02648 5.07528 3.31989 2.59837 1.7465 -0.273175 -1.023 -2.92463 -5.98944 -6.72946 -4.00274 1.35058 4.08979 4.79963 7.14904 8.40493 7.92747 6.17373 3.30176 1.84927 1.67559
30.11 4.61493 6.68843 6.35108 5.3943 3.75052 3.11175 2.30511 0.333571 -0.412309 -2.49603 -6.12221 -7.26245 -4.5819 0.703426 3.39681 4.14676 6.84262 8.45521 8.04426 6.44431 3.81486 2.45566 2.25846
30.16 4.93533 7.05065 6.59904 5.67692 4.2159 3.69163 2.87887 0.862749 0.0678157 -2.07732 -6.12311 -7.596 -5.04104 0.0120403 2.62433 3.46358 6.5024 8.43348 8.07407 6.65458 4.32542 3.07932 2.85515
30.21 5.19824 7.34136 6.80326 5.9409 4.69319 4.28151 3.41095 1.27348 0.370298 -1.75841 -5.84892 -7.4116 -5.40102 -1.0493 1.56354 2.64279 6.10845 8.35392 8.05144 6.84232 4.86188 3.73835 3.47127
30.26 5.411 7.56957 6.97295 6.18691 5.15915 4.84825 3.89367 1.60626 0.576413 -1.44503 -5.34275 -6.85889 -5.56096 -2.22625 0.224199 1.63683 5.60196 8.16734 7.94892 6.99777 5.43191 4.44404 4.10832
30.31 5.58014 7.7456 7.11597 6.41506 5.59748 5.37085 4.32736 1.90136 0.757615 -1.08758 -4.66763 -6.06713 -5.45584 -3.34469 -1.30469 0.494448 4.96266 7.82044 7.71833 7.07946 6.01526 5.19269 4.76305
30.36 5.71038 7.8773 7.23698 6.62482 5.9999 5.84124 4.71981 2.19456 0.971139 -0.663785 -3.87261 -5.12384 -5.16156 -4.32147 -2.81994 -0.654125 4.22805 7.29629 7.32389 7.02754 6.54879 5.94695 5.41924
30.41 5.80668 7.96911 7.33527 6.81117 6.35857 6.25161 5.07161 2.50327 1.24511 -0.178893 -3.01972 -4.12154 -4.74291 -5.08609 -4.16885 -1.71015 3.46195 6.63977 6.78374 6.80894 6.95377 6.64359 6.04486
30.46 5.87047 8.0175 7.40176 6.96317 6.6655 6.59321 5.37628 2.83046 1.58635 0.350932 -2.16302 -3.13326 -4.25583 -5.62593 -5.28172 -2.62774 2.7212 5.93338 6.16573 6.44337 7.18201 7.22522 6.60241
30.51 5.88912 8.00066 7.41324 7.06492 6.92213 6.87038 5.63469 3.17895 1.9948 0.907843 -1.34866 -2.21884 -3.75248 -5.97971 -6.15966 -3.39968 2.04006 5.25557 5.54865 5.98558 7.23241 7.66361 7.06397
30.56 5.83263 7.86875 7.32313 7.08941 7.14111 7.10877 5.86411 3.55894 2.47122 1.47842 -0.612812 -1.42537 -3.2711 -6.19712 -6.83616 -4.05644 1.42236 4.65882 4.98965 5.49037 7.13383 7.96017 7.41849
30.61 5.67399 7.56004 7.07034 6.99532 7.33054 7.34244 6.09327 3.98595 3.01818 2.0594 0.0296176 -0.775512 -2.82428 -6.31429 -7.35126 -4.60416 0.852455 4.10046 4.4679 4.99217 6.94943 8.14589 7.67289
30.66 5.41762 7.04874 6.62067 6.74368 7.47331 7.58492 6.34449 4.47162 3.63602 2.65671 0.591286 -0.256868 -2.39169 -6.32779 -7.71234 -5.03338 0.283475 3.4778 3.89066 4.47594 6.74595 8.26583 7.84987
30.71 5.09471 6.37449 6.00443 6.32918 7.53211 7.81659 6.61863 5.00965 4.30084 3.24526 1.05551 0.101661 -2.04209 -6.11511 -7.6571 -5.38955 -0.58805 2.63799 3.17894 3.89932 6.52058 8.33834 7.97013
30.76 4.73151 5.60797 5.2928 5.77652 7.45662 7.98166 6.88834 5.58564 4.99698 3.81956 1.44723 0.347959 -1.72866 -5.64997 -7.17117 -5.59189 -1.66374 1.52968 2.23495 3.18259 6.23078 8.34206 8.02556
30.81 4.3224 4.79353 4.54707 5.12055 7.20322 8.00923 7.10677 6.18434 5.72189 4.38995 1.81244 0.561108 -1.37983 -5.00819 -6.42198 -5.51724 -2.6985 0.198669 1.06163 2.31127 5.83055 8.22072 7.97231
30.86 3.79181 3.89627 3.76615 4.38227 6.76997 7.8606 7.23138 6.78854 6.47572 4.96676 2.18771 0.802061 -0.962365 -4.22946 -5.48999 -5.22117 -3.61294 -1.2062 -0.232192 1.35818 5.31969 7.92914 7.7606
30.91 2.99604 2.79816 2.8538 3.54089 6.21827 7.56592 7.24147 7.36581 7.24413 5.55592 2.60395 1.1189 -0.459991 -3.36036 -4.46202 -4.77272 -4.34506 -2.54653 -1.5305 0.398677 4.73252 7.47583 7.37972
30.96 1.9119 1.42625 1.67126 2.57117 5.65714 7.19554 7.12387 7.84876 7.97443 6.14162 3.07823 1.54464 0.13871 -2.43521 -3.40249 -4.22303 -4.85784 -3.71389 -2.73961 -0.534552 4.09073 6.90951 6.86514
