80.01 -0.114432 -0.0531436 0.168194 0.508766 0.840009 0.985209 0.813604 0.352018 -0.143358 -0.230218 0.505057 -0.297632 -2.29365 -1.68674 -0.747753 0.180365 2.0716 2.57332 1.62873 0.844382 0.351866 -0.226045 -0.625708
80.06 -0.117795 -0.0409757 0.195554 0.532677 0.833204 0.930206 0.720802 0.266849 -0.15061 -0.0866003 0.860105 -0.0911138 -2.50293 -1.92251 -0.82184 0.127319 1.88169 2.35509 1.47621 0.907456 0.80297 0.314188 -0.25777
80.11 -0.117092 -0.0249982 0.223427 0.552759 0.820543 0.871721 0.629609 0.185652 -0.159422 0.0443339 1.19775 0.153231 -2.63582 -2.15762 -0.961445 0.0306353 1.6992 2.15592 1.32915 0.950817 1.21748 0.843361 0.129283
80.16 -0.1124 -0.00574132 0.251222 0.56912 0.803071 0.810805 0.539363 0.105367 -0.172627 0.165794 1.5303 0.451601 -2.68458 -2.4158 -1.21491 -0.141309 1.53923 2.01341 1.21891 0.99089 1.57857 1.33061 0.514691
80.21 -0.103988 0.0161734 0.278464 0.581994 0.781554 0.747644 0.448819 0.0247723 -0.187234 0.286288 1.85753 0.795636 -2.64351 -2.69904 -1.59478 -0.399308 1.39767 1.93249 1.15532 1.03939 1.88789 1.76468 0.883673
80.26 -0.0922624 0.0401724 0.304875 0.59157 0.756073 0.681551 0.357608 -0.0522707 -0.192188 0.414605 2.15194 1.14482 -2.50291 -2.97403 -2.06564 -0.726939 1.25479 1.88667 1.1279 1.10028 2.1559 2.14802 1.22901
80.31 -0.0776727 0.0657808 0.330211 0.597639 0.726018 0.612093 0.268157 -0.117498 -0.176426 0.548711 2.3759 1.45589 -2.26149 -3.19336 -2.55869 -1.0868 1.08782 1.83443 1.11347 1.1699 2.39459 2.49019 1.54997
80.36 -0.0606588 0.092519 0.353983 0.59954 0.690883 0.540458 0.185133 -0.164213 -0.138627 0.676969 2.5163 1.70945 -1.94672 -3.32887 -3.00132 -1.43614 0.882477 1.73991 1.08751 1.24015 2.61421 2.80304 1.84987
80.41 -0.0416466 0.119802 0.375451 0.596616 0.651029 0.469195 0.112712 -0.190726 -0.084487 0.790538 2.58443 1.89992 -1.6038 -3.37384 -3.33766 -1.74002 0.632181 1.57841 1.02859 1.30091 2.82338 3.09946 2.13476
80.46 -0.0211007 0.146913 0.39383 0.588623 0.607631 0.401006 0.0531871 -0.198474 -0.0196907 0.886798 2.59384 2.02269 -1.26868 -3.32668 -3.53165 -1.97604 0.33024 1.32937 0.914978 1.33925 3.0301 3.3942 2.41344
80.51 0.000417827 0.173042 0.408485 0.575789 0.562208 0.338024 0.00741762 -0.189265 0.0528519 0.965913 2.54865 2.07029 -0.957694 -3.17991 -3.55867 -2.13082 -0.0336455 0.970286 0.720939 1.33756 3.24012 3.70251 2.69683
80.56 0.0222986 0.197469 0.419093 0.558673 0.516113 0.281515 -0.0243191 -0.163208 0.134668 1.02999 2.43982 2.02592 -0.671338 -2.91813 -3.4001 -2.19333 -0.464486 0.484101 0.423555 1.27654 3.44889 4.02955 2.99239
80.61 0.0440395 0.219775 0.425694 0.537858 0.470101 0.231992 -0.0412225 -0.117521 0.230741 1.07974 2.24816 1.86804 -0.403579 -2.52894 -3.0501 -2.15081 -0.943127 -0.119954 0.0209331 1.14504 3.63362 4.35627 3.29486
80.66 0.0653037 0.239783 0.42842 0.513677 0.424629 0.190456 -0.0411501 -0.0501258 0.338225 1.10432 1.97048 1.61071 -0.151305 -2.02917 -2.53844 -2.00279 -1.42172 -0.790681 -0.45542 0.94863 3.7631 4.64577 3.58487
80.71 0.0858817 0.257355 0.427255 0.486395 0.380755 0.159061 -0.0226589 0.0343722 0.442015 1.09007 1.63978 1.31262 0.0820848 -1.47373 -1.93862 -1.77935 -1.8486 -1.45037 -0.94942 0.710568 3.81859 4.86567 3.83889
80.76 0.105639 0.272309 0.422161 0.456661 0.34028 0.139688 0.0124204 0.126152 0.527599 1.0372 1.30063 1.02849 0.292679 -0.924813 -1.33281 -1.52486 -2.19399 -2.03548 -1.40895 0.459805 3.80042 5.00128 4.04004
80.81 0.124384 0.28438 0.413275 0.425625 0.305085 0.132693 0.0595716 0.215769 0.588912 0.956495 0.982576 0.785155 0.481705 -0.42445 -0.779744 -1.27462 -2.45136 -2.5149 -1.80334 0.218378 3.71971 5.05302 4.18088
80.86 0.141769 0.293278 0.401013 0.394701 0.2765 0.136885 0.113638 0.297297 0.627266 0.860355 0.695409 0.58689 0.655885 0.00987182 -0.308803 -1.04874 -2.62783 -2.88339 -2.12199 -0.00166769 3.58993 5.02914 4.26101
80.91 0.157313 0.298796 0.38605 0.365238 0.255031 0.150133 0.170361 0.368846 0.648384 0.758716 0.433576 0.424955 0.826705 0.379009 0.0720349 -0.855685 -2.73589 -3.1497 -2.36654 -0.19596 3.42263 4.94019 4.28395
80.96 0.170501 0.300889 0.369202 0.338253 0.240371 0.170003 0.227148 0.432178 0.660546 0.658124 0.17948 0.283287 1.01165 0.695559 0.366001 -0.697644 -2.78859 -3.32754 -2.54415 -0.364792 3.22586 4.79576 4.2548
81.01 0.180903 0.299715 0.351284 0.314265 0.231526 0.194256 0.283438 0.492354 0.673825 0.561727 -0.0953051 0.141204 1.23553 0.979303 0.579546 -0.574623 -2.79685 -3.42987 -2.66279 -0.510992 3.00293 4.60206 4.1784
81.06 0.188321 0.295641 0.332944 0.293179 0.227065 0.22142 0.340953 0.5565 0.69686 0.467239 -0.418787 -0.0180247 1.51707 1.24882 0.719475 -0.485196 -2.76603 -3.46396 -2.72757 -0.638946 2.75013 4.35873 4.05715
81.11 0.19294 0.289179 0.31447 0.274376 0.22583 0.251707 0.40296 0.628807 0.728092 0.365467 -0.785486 -0.191443 1.83135 1.50475 0.797821 -0.421735 -2.6906 -3.42629 -2.73663 -0.753536 2.45367 4.0544 3.88745
81.16 0.195127 0.280722 0.295798 0.257307 0.227773 0.286625 0.471223 0.706775 0.758634 0.253884 -1.15685 -0.374026 2.11505 1.73149 0.835694 -0.368232 -2.55695 -3.30502 -2.67952 -0.855337 2.09508 3.66878 3.65799
81.21 0.195025 0.270378 0.276852 0.241999 0.233459 0.326756 0.544427 0.786418 0.786829 0.143246 -1.50842 -0.582174 2.32027 1.9224 0.863924 -0.304117 -2.35971 -3.09765 -2.54741 -0.93778 1.66909 3.18886 3.35508
81.26 0.19254 0.258166 0.257792 0.228686 0.242754 0.370823 0.620479 0.868243 0.820492 0.0448804 -1.84807 -0.844484 2.43354 2.0938 0.926252 -0.205916 -2.11249 -2.82605 -2.34832 -0.995422 1.19054 2.62156 2.97029
81.31 0.187635 0.244265 0.238861 0.217139 0.254298 0.416639 0.69907 0.958245 0.872248 -0.0353832 -2.20471 -1.19448 2.4615 2.2799 1.07452 -0.0493665 -1.84104 -2.53037 -2.10795 -1.03181 0.68119 1.98716 2.50442
81.36 0.180637 0.229042 0.220057 0.206452 0.266336 0.463259 0.783122 1.06438 0.949137 -0.104836 -2.6046 -1.64403 2.41735 2.51001 1.34292 0.178332 -1.57041 -2.25114 -1.86192 -1.05778 0.167528 1.31981 1.9787
81.41 0.17223 0.212805 0.200925 0.195712 0.279012 0.513933 0.878124 1.18606 1.03159 -0.196799 -3.03021 -2.12748 2.31567 2.77153 1.7048 0.459541 -1.31019 -2.00471 -1.6382 -1.08351 -0.318731 0.665039 1.43251
81.46 0.162913 0.195446 0.180806 0.18515 0.295645 0.574837 0.985771 1.30654 1.07914 -0.340754 -3.40986 -2.54185 2.15352 3.0115 2.09311 0.760553 -1.05323 -1.77989 -1.44421 -1.11144 -0.751096 0.0614006 0.901076
