6.765269999999999895e-01 6.752359999999999474e-01 7.113880000000000203e-01 6.887879999999999558e-01 5.070670000000000455e-01 6.875790000000000513e-01 6.918879999999999475e-01 6.866799999999999571e-01
7.514800000000000368e-01 7.708930000000000504e-01 6.833470000000000377e-01 6.638460000000000472e-01 6.769420000000000437e-01 6.196329999999999893e-01 6.888130000000000086e-01 6.845280000000000253e-01
7.848800000000000221e-01 7.195730000000000182e-01 7.072469999999999590e-01 6.856550000000000145e-01 7.543330000000000313e-01 7.260870000000000379e-01 6.690580000000000416e-01 7.303389999999999604e-01
6.948609999999999509e-01 7.343659999999999632e-01 7.693999999999999728e-01 7.550160000000000204e-01 7.573370000000000379e-01 7.371400000000000174e-01 7.845370000000000399e-01 7.975759999999999517e-01
7.084610000000000074e-01 6.654120000000000035e-01 7.387000000000000233e-01 6.943380000000000107e-01 7.269240000000000146e-01 6.972969999999999446e-01 6.823050000000000503e-01 7.271060000000000301e-01
7.350060000000000482e-01 8.851780000000000204e-01 7.854440000000000310e-01 8.529900000000000260e-01 6.561059999999999670e-01 7.289539999999999909e-01 6.647490000000000343e-01 8.373460000000000347e-01
6.591059999999999697e-01 6.978480000000000238e-01 7.473459999999999548e-01 8.739299999999999846e-01 7.114740000000000508e-01 6.790810000000000457e-01 7.605819999999999803e-01 7.933019999999999516e-01
9.342019999999999769e-01 7.004329999999999723e-01 8.975710000000000077e-01 9.102050000000000418e-01 7.325350000000000472e-01 6.327810000000000379e-01 9.387269999999999781e-01 7.446800000000000086e-01
7.953249999999999487e-01 7.546450000000000102e-01 7.874630000000000241e-01 9.129380000000000273e-01 7.172380000000000422e-01 7.015890000000000182e-01 8.766920000000000268e-01 9.075119999999999854e-01
8.563340000000000396e-01 7.954949999999999521e-01 6.155319999999999681e-01 9.376579999999999915e-01 8.162899999999999601e-01 8.476129999999999498e-01 7.417810000000000237e-01 7.827579999999999538e-01
8.122160000000000490e-01 8.032669999999999533e-01 9.579640000000000377e-01 8.909799999999999942e-01 8.466639999999999722e-01 7.862310000000000132e-01 7.020629999999999926e-01 5.029169999999999474e-01
8.053329999999999655e-01 7.389980000000000437e-01 7.143159999999999510e-01 9.423660000000000370e-01 5.785130000000000550e-01 6.283980000000000121e-01 9.160650000000000182e-01 7.837469999999999715e-01
6.717130000000000045e-01 7.142260000000000275e-01 8.011639999999999873e-01 6.746720000000000494e-01 8.416299999999999892e-01 6.207780000000000520e-01 7.685650000000000537e-01 6.993380000000000152e-01
7.828600000000000003e-01 3.032020000000000270e-01 8.343289999999999873e-01 7.153249999999999886e-01 6.589570000000000149e-01 7.464300000000000379e-01 7.537599999999999856e-01 6.423560000000000381e-01
7.650460000000000038e-01 6.753139999999999699e-01 7.232060000000000155e-01 5.850459999999999550e-01 7.572600000000000442e-01 3.514559999999999906e-01 4.850419999999999732e-01 6.261830000000000451e-01
6.445180000000000353e-01 5.018010000000000526e-01 5.414729999999999821e-01 2.470960000000000101e-01 6.228700000000000347e-01 6.788189999999999502e-01 6.370569999999999844e-01 6.098470000000000280e-01
2.357509999999999883e-01 5.737130000000000285e-01 3.828719999999999901e-01 1.818059999999999954e-01 1.944609999999999950e-01 4.986829999999999874e-01 5.709220000000000406e-01 5.606659999999999977e-01
8.040300000000000225e-02 4.827940000000000009e-01 1.821790000000000076e-01 1.563430000000000097e-01 1.800920000000000021e-01 4.960169999999999857e-01 3.621940000000000159e-01 1.654930000000000012e-01
1.110300000000000037e-01 3.025410000000000044e-01 1.415470000000000061e-01 1.600769999999999971e-01 2.455150000000000110e-01 1.880830000000000002e-01 2.277160000000000017e-01 2.904260000000000175e-01
1.996020000000000016e-01 1.746270000000000044e-01 7.264740000000000086e-02 1.674269999999999925e-01 1.853440000000000087e-01 1.115889999999999938e-01 2.066870000000000096e-01 1.995560000000000112e-01
3.289580000000000282e-02 4.700490000000000224e-02 4.553150000000000253e-02 4.584520000000000262e-02 4.616300000000000264e-02 4.062319999999999820e-02 5.194909999999999806e-02 4.415650000000000130e-02
6.903899999999999482e-01 6.935769999999999991e-01 6.835430000000000117e-01 6.901610000000000245e-01 7.470799999999999663e-01 7.463899999999999979e-01 7.109529999999999461e-01 7.455429999999999557e-01
7.393659999999999677e-01 6.803860000000000463e-01 7.432440000000000158e-01 6.678330000000000100e-01 6.838910000000000267e-01 6.672209999999999530e-01 7.293490000000000251e-01 7.349849999999999994e-01
7.436000000000000387e-01 7.463549999999999907e-01 7.541919999999999735e-01 7.029499999999999638e-01 6.741780000000000550e-01 7.537139999999999951e-01 7.800019999999999731e-01 6.913880000000000026e-01
7.333119999999999639e-01 7.313330000000000108e-01 6.779150000000000453e-01 7.978819999999999801e-01 6.839229999999999476e-01 7.494060000000000166e-01 7.949319999999999720e-01 7.282779999999999809e-01
